Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay,DateTimeUnix,_PAIR_ID,_DELTA_PAIRPRICE,_DELTA_TOTALASSETLOCKED,_DELTA_TOTALADALOCKED,_DELTA_DATETIME_SECONDS,_DELTA_DATETIME_MINUTES
DANA/ADA,0.3,2.188129,6389.28,13980.57,0.0,2022-02-14 09:30:40.286265,2022-02-14,09:30:40,570,1644841840,DANA/ADA_0.3,0.0,0.0,0.0,894.0,14.9
CARGO/ADA,0.3,0.316136,41259.44,13043.62,2560.12,2022-02-14 09:30:40.286265,2022-02-14,09:30:40,570,1644841840,CARGO/ADA_0.3,0.0,0.0,0.0,894.0,14.9
WMT/ADA,1.0,0.768512,14848.94,11411.6,0.0,2022-02-14 09:30:40.286265,2022-02-14,09:30:40,570,1644841840,WMT/ADA_1.0,0.0,383.25,294.53000000000065,894.0,14.9
Card…rm/ADA,0.3,0.110195,97361.0,10728.76,0.0,2022-02-14 09:30:40.286265,2022-02-14,09:30:40,570,1644841840,Card…rm/ADA_0.3,0.0,0.0,0.0,894.0,14.9
cbTHC/ADA,0.3,0.046783,201381.23,9421.38,68.34,2022-02-14 09:30:40.286265,2022-02-14,09:30:40,570,1644841840,cbTHC/ADA_0.3,0.0,0.0,0.0,894.0,14.9
SHIBA/ADA,1.0,2.5e-05,339619817.0,8752.55,7429.24,2022-02-14 09:30:40.286265,2022-02-14,09:30:40,570,1644841840,SHIBA/ADA_1.0,0.0,0.0,0.0,894.0,14.9
DRIP/ADA,0.3,0.003002,2911245.76,8740.33,0.0,2022-02-14 09:30:40.286265,2022-02-14,09:30:40,570,1644841840,DRIP/ADA_0.3,0.0,-91491.28000000026,-274.6800000000003,894.0,14.9
FLANO/ADA,1.0,0.001167,7422752.0,8665.39,0.0,2022-02-14 09:30:40.286265,2022-02-14,09:30:40,570,1644841840,FLANO/ADA_1.0,0.0,0.0,0.0,894.0,14.9
FIRE/ADA,1.0,0.000183,43842262.0,8025.67,526.26,2022-02-14 09:30:40.286265,2022-02-14,09:30:40,570,1644841840,FIRE/ADA_1.0,0.0,0.0,0.0,894.0,14.9
SUNDAE/ADA,0.3,0.699576,25273427.07,17680697.64,1635595.73,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,SUNDAE/ADA_0.3,0.0002529999999999477,26775.89999999851,25114.039999999106,900.0,15.0
LQ/ADA,0.3,93.391258,145540.11,13592174.69,480957.87,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,LQ/ADA_0.3,-0.012816000000000827,11.119999999995343,-826.1699999999255,900.0,15.0
WMT/ADA,0.3,0.811608,12564481.7,10197441.98,625417.81,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,WMT/ADA_0.3,-0.0020980000000000443,19129.95999999903,-10787.139999998733,900.0,15.0
MELD/ADA,0.3,0.125867,10371721.83,1305460.76,697424.84,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,MELD/ADA_0.3,-0.00021699999999999497,9130.400000000373,-1105.6899999999441,900.0,15.0
PAVIA/ADA,0.3,0.101062,10635316.0,1074835.39,213137.01,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,PAVIA/ADA_0.3,7.599999999999274e-05,-4003.0,405.7399999999907,900.0,15.0
XRAY/ADA,0.3,0.165363,6408976.0,1059807.87,56721.51,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,XRAY/ADA_0.3,0.0,0.0,0.0,900.0,15.0
ADAX/ADA,0.3,0.305523,2648448.0,809162.22,130867.64,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,ADAX/ADA_0.3,8.399999999997299e-05,-362.0,111.11999999999534,900.0,15.0
AADA/ADA,0.3,1.814454,399773.43,725370.51,81056.27,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,AADA/ADA_0.3,-0.0023459999999999592,258.679999999993,-468.25,900.0,15.0
VYFI/ADA,0.3,1.476084,353983.73,522509.84,129032.45,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,VYFI/ADA_0.3,0.012378999999999918,-1491.4100000000326,2198.890000000014,900.0,15.0
MILK/ADA,0.3,6.203616,51651.0,320422.97,110187.91,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,MILK/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MINt/ADA,0.3,0.126567,1624550.96,205616.03,43886.19,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,MINt/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CLAP/ADA,0.3,0.034807,5592076.7,194648.23,17108.37,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,CLAP/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CHRLZ/ADA,0.3,0.0,6821257790071.0,155286.81,3323.94,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,CHRLZ/ADA_0.3,0.0,5011486743.0,-113.8300000000163,900.0,15.0
DANA/ADA,0.05,2.077409,69012.81,143367.87,18809.4,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,DANA/ADA_0.05,0.0,0.0,0.0,900.0,15.0
WMT/ADA,0.05,0.812849,172620.43,140314.38,1900.95,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,WMT/ADA_0.05,0.0,0.0,0.0,900.0,15.0
RAVE/ADA,1.0,0.005497,21092664.0,115959.08,3477.82,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,RAVE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
ASHIB/ADA,1.0,3.4e-05,3168153643.97,107920.42,4669.71,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,ASHIB/ADA_1.0,0.0,0.0,0.0,900.0,15.0
BISON/ADA,0.3,0.0,98909565965214.0,96047.9,3077.44,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,BISON/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FIRE/ADA,0.3,0.033826,2671337.0,90361.26,25479.25,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,FIRE/ADA_0.3,0.0,0.0,0.0,900.0,15.0
HOSKY/ADA,0.3,0.0,934095858640.0,71576.36,50898.16,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,HOSKY/ADA_0.3,0.0,34974355609.0,-2771.270000000004,900.0,15.0
MIN/ADA,0.3,0.318638,202642.47,64569.67,122627.08,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,MIN/ADA_0.3,-0.01117900000000005,1959.3800000000047,-1619.1399999999994,900.0,15.0
FLICK/ADA,0.3,0.006105,9047462.0,55242.5,11490.72,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,FLICK/ADA_0.3,0.0,0.0,0.0,900.0,15.0
cNETA/ADA,0.3,0.096647,496840.0,48018.35,27983.67,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,cNETA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MELD/ADA,1.0,0.12941,342704.76,44349.72,2807.61,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,MELD/ADA_1.0,0.0,0.0,0.0,900.0,15.0
CNFT/ADA,0.3,0.012813,3396288.0,43518.82,5711.97,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,CNFT/ADA_0.3,0.0,0.0,0.0,900.0,15.0
REVU/ADA,0.3,0.10925,307796.26,33626.89,8719.23,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,REVU/ADA_0.3,-0.0008390000000000064,1203.5800000000163,-125.80000000000291,900.0,15.0
unsi…en/ADA,1.0,46.551529,675.0,31422.28,8756.43,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,unsi…en/ADA_1.0,0.0,0.0,0.0,900.0,15.0
BDOGE/ADA,1.0,0.005315,5568916.0,29599.29,2664.73,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,BDOGE/ADA_1.0,3.600000000000044e-05,-18689.0,100.0,900.0,15.0
MONET/ADA,0.3,0.000843,33640689.82,28391.68,258.87,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,MONET/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DRIP/ADA,1.0,0.002655,10376205.53,27556.34,14790.74,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,DRIP/ADA_1.0,-0.00029600000000000026,681043.4399999995,-1057.9199999999983,900.0,15.0
QUID/ADA,0.3,0.013765,1854806.0,25532.05,1829.58,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,QUID/ADA_0.3,0.0,0.0,0.0,900.0,15.0
SKULL/ADA,1.0,0.151474,158566.0,24018.67,2036.11,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,SKULL/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MINt/ADA,0.05,0.123004,174269.07,21435.85,0.0,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,MINt/ADA_0.05,0.0,0.0,0.0,900.0,15.0
RAG/ADA,1.0,0.000746,27961090.0,20864.14,0.0,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,RAG/ADA_1.0,0.0,0.0,0.0,900.0,15.0
XDIA…ND/ADA,1.0,25.703697,747.0,19200.66,4789.29,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,XDIA…ND/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MIN/ADA,0.05,0.33136,57824.41,19160.72,4259.86,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,MIN/ADA_0.05,0.0,0.0,0.0,900.0,15.0
GOKEY/ADA,0.3,0.016292,1137899.0,18539.36,10.03,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,GOKEY/ADA_0.3,0.0,0.0,0.0,900.0,15.0
cMETA/ADA,0.3,0.038193,436987.0,16689.84,613.63,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,cMETA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CDX/ADA,1.0,0.399488,41258.0,16482.09,6423.52,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,CDX/ADA_1.0,0.04036200000000001,-2245.0,859.0,900.0,15.0
MEOW/ADA,0.3,1e-06,12923466341.0,15651.18,5833.95,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,MEOW/ADA_0.3,0.0,0.0,0.0,900.0,15.0
HOSKY/ADA,0.05,0.0,197045767157.0,15562.7,1130.95,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,HOSKY/ADA_0.05,0.0,0.0,0.0,900.0,15.0
DANA/ADA,0.3,2.188129,6546.0,14323.49,0.0,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,DANA/ADA_0.3,0.0,156.72000000000025,342.9200000000001,900.0,15.0
CARGO/ADA,0.3,0.316136,41259.44,13043.62,2560.12,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,CARGO/ADA_0.3,0.0,0.0,0.0,900.0,15.0
WMT/ADA,1.0,0.768512,14465.69,11117.07,0.0,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,WMT/ADA_1.0,0.0,-383.25,-294.53000000000065,900.0,15.0
Card…rm/ADA,0.3,0.110195,97361.0,10728.76,0.0,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,Card…rm/ADA_0.3,0.0,0.0,0.0,900.0,15.0
cbTHC/ADA,0.3,0.046783,201381.23,9421.38,68.34,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,cbTHC/ADA_0.3,0.0,0.0,0.0,900.0,15.0
SHIBA/ADA,1.0,2.5e-05,339619817.0,8752.55,7429.24,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,SHIBA/ADA_1.0,0.0,0.0,0.0,900.0,15.0
DRIP/ADA,0.3,0.003002,2911245.76,8740.33,0.0,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,DRIP/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FLANO/ADA,1.0,0.001167,7422752.0,8665.39,0.0,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,FLANO/ADA_1.0,0.0,0.0,0.0,900.0,15.0
FIRE/ADA,1.0,0.000183,43842262.0,8025.67,526.26,2022-02-14 09:45:40.888046,2022-02-14,09:45:40,585,1644842740,FIRE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
SUNDAE/ADA,0.3,0.700297,25290090.58,17710582.72,1652125.52,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,SUNDAE/ADA_0.3,0.0007209999999999717,16663.509999997914,29885.079999998212,900.0,15.0
LQ/ADA,0.3,93.391258,145540.11,13592174.69,466689.9,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,LQ/ADA_0.3,0.0,0.0,0.0,900.0,15.0
WMT/ADA,0.3,0.809041,12584555.52,10181423.29,576665.51,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,WMT/ADA_0.3,-0.002566999999999986,20073.820000000298,-16018.690000001341,900.0,15.0
MELD/ADA,0.3,0.126082,10362879.94,1306577.97,653691.13,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,MELD/ADA_0.3,0.00021499999999999297,-8841.890000000596,1117.2099999999627,900.0,15.0
PAVIA/ADA,0.3,0.101062,10635316.0,1074835.39,150875.7,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,PAVIA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
XRAY/ADA,0.3,0.165363,6408976.0,1059807.87,56721.51,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,XRAY/ADA_0.3,0.0,0.0,0.0,900.0,15.0
ADAX/ADA,0.3,0.305523,2648448.0,809162.22,115450.1,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,ADAX/ADA_0.3,0.0,0.0,0.0,900.0,15.0
AADA/ADA,0.3,1.813104,399922.43,725101.06,76099.52,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,AADA/ADA_0.3,-0.0013499999999999623,149.0,-269.44999999995343,900.0,15.0
VYFI/ADA,0.3,1.473304,354319.05,522019.94,129913.26,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,VYFI/ADA_0.3,-0.0027800000000000047,335.320000000007,-489.9000000000233,900.0,15.0
MILK/ADA,0.3,6.203616,51651.0,320422.97,103568.36,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,MILK/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MINt/ADA,0.3,0.126567,1624550.96,205616.03,41279.08,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,MINt/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CLAP/ADA,0.3,0.034807,5592076.7,194648.23,16960.93,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,CLAP/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CHRLZ/ADA,0.3,0.0,6821257790071.0,155286.81,3222.17,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,CHRLZ/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DANA/ADA,0.05,2.111308,68457.15,144534.15,23238.67,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,DANA/ADA_0.05,0.033899000000000346,-555.6600000000035,1166.2799999999988,900.0,15.0
WMT/ADA,0.05,0.812849,170912.66,138926.23,1900.95,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,WMT/ADA_0.05,0.0,-1707.7699999999895,-1388.1499999999942,900.0,15.0
RAVE/ADA,1.0,0.005498,21091665.0,115964.63,3483.42,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,RAVE/ADA_1.0,1.0000000000001327e-06,-999.0,5.55000000000291,900.0,15.0
ASHIB/ADA,1.0,3.4e-05,3168153643.97,107920.42,4669.71,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,ASHIB/ADA_1.0,0.0,0.0,0.0,900.0,15.0
BISON/ADA,0.3,0.0,98909565965214.0,96047.9,2982.93,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,BISON/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FIRE/ADA,0.3,0.033826,2671337.0,90361.26,17790.47,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,FIRE/ADA_0.3,0.0,0.0,0.0,900.0,15.0
HOSKY/ADA,0.3,0.0,920555309608.0,72632.36,47926.45,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,HOSKY/ADA_0.3,0.0,-13540549032.0,1056.0,900.0,15.0
MIN/ADA,0.3,0.318638,202642.47,64569.67,122623.51,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,MIN/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FLICK/ADA,0.3,0.006114,9040936.0,55282.5,11530.84,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,FLICK/ADA_0.3,8.99999999999946e-06,-6526.0,40.0,900.0,15.0
cNETA/ADA,0.3,0.095967,498600.0,47849.36,26270.4,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,cNETA/ADA_0.3,-0.00068,1760.0,-168.98999999999796,900.0,15.0
MELD/ADA,1.0,0.12941,342704.76,44349.72,2807.61,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,MELD/ADA_1.0,0.0,0.0,0.0,900.0,15.0
CNFT/ADA,0.3,0.012813,3396288.0,43518.82,5464.53,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,CNFT/ADA_0.3,0.0,0.0,0.0,900.0,15.0
REVU/ADA,0.3,0.10925,307796.26,33626.89,8707.9,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,REVU/ADA_0.3,0.0,0.0,0.0,900.0,15.0
unsi…en/ADA,1.0,46.551529,675.0,31422.28,8756.43,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,unsi…en/ADA_1.0,0.0,0.0,0.0,900.0,15.0
BDOGE/ADA,1.0,0.005315,5568916.0,29599.29,2664.73,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,BDOGE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MONET/ADA,0.3,0.000843,33640689.82,28391.68,258.87,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,MONET/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DRIP/ADA,1.0,0.002705,10281195.8,27813.84,14680.61,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,DRIP/ADA_1.0,5.000000000000013e-05,-95009.72999999858,257.5,900.0,15.0
QUID/ADA,0.3,0.013765,1854806.0,25532.05,1829.58,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,QUID/ADA_0.3,0.0,0.0,0.0,900.0,15.0
SKULL/ADA,1.0,0.151474,158566.0,24018.67,2036.11,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,SKULL/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MINt/ADA,0.05,0.123004,174269.07,21435.85,0.0,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,MINt/ADA_0.05,0.0,0.0,0.0,900.0,15.0
RAG/ADA,1.0,0.000746,27961090.0,20864.14,0.0,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,RAG/ADA_1.0,0.0,0.0,0.0,900.0,15.0
XDIA…ND/ADA,1.0,25.703697,747.0,19200.66,4789.29,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,XDIA…ND/ADA_1.0,0.0,0.0,0.0,900.0,15.0
MIN/ADA,0.05,0.33136,57824.41,19160.72,4259.86,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,MIN/ADA_0.05,0.0,0.0,0.0,900.0,15.0
GOKEY/ADA,0.3,0.016292,1137899.0,18539.36,10.03,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,GOKEY/ADA_0.3,0.0,0.0,0.0,900.0,15.0
HOSKY/ADA,0.05,0.0,217101695204.0,17146.72,1130.95,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,HOSKY/ADA_0.05,0.0,20055928047.0,1584.0200000000004,900.0,15.0
CDX/ADA,1.0,0.42,40243.0,16902.09,6423.52,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,CDX/ADA_1.0,0.020511999999999975,-1015.0,420.0,900.0,15.0
cMETA/ADA,0.3,0.038193,436987.0,16689.84,613.63,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,cMETA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
MEOW/ADA,0.3,1e-06,12923466341.0,15651.18,5833.95,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,MEOW/ADA_0.3,0.0,0.0,0.0,900.0,15.0
DANA/ADA,0.3,2.188129,6546.0,14323.49,0.0,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,DANA/ADA_0.3,0.0,0.0,0.0,900.0,15.0
CARGO/ADA,0.3,0.316136,41259.44,13043.62,2502.95,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,CARGO/ADA_0.3,0.0,0.0,0.0,900.0,15.0
WMT/ADA,1.0,0.768512,14465.69,11117.07,0.0,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,WMT/ADA_1.0,0.0,0.0,0.0,900.0,15.0
Card…rm/ADA,0.3,0.110195,97361.0,10728.76,0.0,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,Card…rm/ADA_0.3,0.0,0.0,0.0,900.0,15.0
cbTHC/ADA,0.3,0.046783,201381.23,9421.38,68.34,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,cbTHC/ADA_0.3,0.0,0.0,0.0,900.0,15.0
SHIBA/ADA,1.0,2.5e-05,339619817.0,8752.55,7301.15,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,SHIBA/ADA_1.0,0.0,0.0,0.0,900.0,15.0
DRIP/ADA,0.3,0.003002,2911245.76,8740.33,0.0,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,DRIP/ADA_0.3,0.0,0.0,0.0,900.0,15.0
FLANO/ADA,1.0,0.001167,7422752.0,8665.39,0.0,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,FLANO/ADA_1.0,0.0,0.0,0.0,900.0,15.0
FIRE/ADA,1.0,0.000183,43842262.0,8025.67,523.23,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600,1644843641,FIRE/ADA_1.0,0.0,0.0,0.0,900.0,15.0
SUNDAE/ADA,0.3,0.701119,25309662.85,17745086.34,1662878.8,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,SUNDAE/ADA_0.3,0.0008220000000001004,19572.27000000328,34503.62000000104,899.0,14.983333333333333
LQ/ADA,0.3,93.400561,145536.1,13593154.09,468593.9,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,LQ/ADA_0.3,0.009303000000002726,-4.009999999980209,979.4000000003725,899.0,14.983333333333333
WMT/ADA,0.3,0.812092,12562868.43,10202215.97,618178.32,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,WMT/ADA_0.3,0.003051000000000026,-21687.08999999985,20792.680000001565,899.0,14.983333333333333
MELD/ADA,0.3,0.126513,10342049.15,1308409.07,655882.21,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,MELD/ADA_0.3,0.00043099999999998695,-20830.789999999106,1831.1000000000931,899.0,14.983333333333333
PAVIA/ADA,0.3,0.10096,10640765.0,1074292.16,152347.18,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,PAVIA/ADA_0.3,-0.00010200000000000486,5449.0,-543.2299999999814,899.0,14.983333333333333
XRAY/ADA,0.3,0.165427,6407737.0,1060013.68,56927.94,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,XRAY/ADA_0.3,6.399999999998074e-05,-1239.0,205.80999999982305,899.0,14.983333333333333
ADAX/ADA,0.3,0.305529,2648419.0,809171.22,115459.12,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,ADAX/ADA_0.3,6.0000000000060005e-06,-29.0,9.0,899.0,14.983333333333333
AADA/ADA,0.3,1.813328,399897.68,725146.06,76144.65,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,AADA/ADA_0.3,0.00022400000000000198,-24.75,45.0,899.0,14.983333333333333
VYFI/ADA,0.3,1.48184,353298.66,523532.26,131487.97,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,VYFI/ADA_0.3,0.008536000000000099,-1020.390000000014,1512.320000000007,899.0,14.983333333333333
MILK/ADA,0.3,6.106814,52062.0,317932.95,115071.88,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,MILK/ADA_0.3,-0.09680200000000028,411.0,-2490.0199999999604,899.0,14.983333333333333
MINt/ADA,0.3,0.126567,1624550.96,205616.03,41279.08,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,MINt/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
CLAP/ADA,0.3,0.034511,5616058.09,193819.96,17929.12,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,CLAP/ADA_0.3,-0.00029599999999999765,23981.389999999665,-828.2700000000186,899.0,14.983333333333333
CHRLZ/ADA,0.3,0.0,6821257790071.0,155286.81,3222.17,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,CHRLZ/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
DANA/ADA,0.05,2.102573,68609.27,144256.03,23817.75,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,DANA/ADA_0.05,-0.00873500000000016,152.1200000000099,-278.11999999999534,899.0,14.983333333333333
WMT/ADA,0.05,0.812849,170912.66,138926.23,1900.95,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,WMT/ADA_0.05,0.0,0.0,0.0,899.0,14.983333333333333
RAVE/ADA,1.0,0.005498,21091665.0,115964.63,3483.42,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,RAVE/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
ASHIB/ADA,1.0,3.4e-05,3168153643.97,107920.42,4669.71,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,ASHIB/ADA_1.0,0.0,0.0,0.0,899.0,14.983333333333333
BISON/ADA,0.3,0.0,98909565965214.0,96047.9,2982.93,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,BISON/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
FIRE/ADA,0.3,0.033826,2671337.0,90361.26,17790.47,2022-02-14 10:15:40.944878,2022-02-14,10:15:40,615,1644844540,FIRE/ADA_0.3,0.0,0.0,0.0,899.0,14.983333333333333
